transaction_id,amount,hour_of_day,country_code,is_foreign,account_age_days,txns_last_1h,is_new_device,merchant_category,is_fraud
T1009657,5.99,20,AU,0,2453,8,0,pharmacy,0
T1004833,53.92,8,AU,0,2865,1,0,travel,0
T1005291,33.89,16,Au,0,3125,2,1,crypto,0
T1029678,4.81,6,AU,0,1734,2,0,,0
T1002784,24.32,1,AU,0,867,5,0,apparel,0
T1022381,92.11,13,AU,0,3118,0,0,gaming,0
T1029518,120.88,1,Au,0,540,1,0,travel,0
T1029025,19.46,0,Au,0,3377,1,0,gaming,0
T1010937,30.7,10,SG,1,640,0,0,travel,0
T1016430,102.21,13,br,1,960,1,1,crypto,0
T1020257,17.48,10,GB,1,2232,3,0,electronics,0
T1024046,46.13,6,AU,0,1429,0,0,crypto,0
T1002404,17.11,4,AU,0,2896,8,0,dining,0
T1014676,24.81,22,Au,0,3116,2,0,gaming,0
T1023032,114.27,15,Au,0,532,1,0,dining,0
T1027789,178.35,0,AU,0,3388,3,0,apparel,0
T1016094,35.46,4,AU,0,1364,1,0,utilities,0
T1012084,5.78,14,au,0,2821,3,0,crypto,0
T1012730,13.44,18,AU,0,3075,1,0,travel,0
T1024150,7.68,20,au,0,169,0,0,crypto,0
T1001587,65.74,16,BR,1,2370,5,0,utilities,0
T1029623,9.17,15,In,1,2322,5,0,electronics,0
T1004319,53.77,9,AU,0,3084,3,0,gaming,0
T1018610,25.13,20,Au,0,935,8,0,fuel,0
T1021241,117.25,23,AU,0,3081,8,0,gaming,0
T1026880,75.97,22,ru,1,3262,2,0,dining,0
T1023459,31.17,23,AU,0,532,0,1,pharmacy,0
T1008956,13.34,16,au,0,512,2,0,travel,0
T1020208,15.45,16,AU,0,491,0,0,dining,0
T1015196,130.94,6,AU,0,2424,2,1,groceries,0
T1011501,8.36,22,AU,0,1560,0,0,travel,0
T1007745,51.76,20,au,0,518,2,0,fuel,0
T1018134,14.07,0,Au,0,2067,0,0,fuel,0
T1022831,70.34,6,AU,0,2820,0,0,pharmacy,0
T1023405,507.41,18,au,0,802,2,0,gaming,0
T1011261,8.51,14,SG,1,1798,1,1,dining,0
T1008286,3.92,10,AU,0,916,2,0,dining,0
T1001468,35.62,7,AU,0,2733,3,0,apparel,0
T1010623,7.34,5,Nz,1,1688,2,0,apparel,0
T1024785,114.64,10,AU,0,2485,1,0,groceries,0
T1001707,6.19,3,nz,1,1048,0,0,dining,0
T1027901,13.6,21,au,0,1853,0,1,pharmacy,0
T1027047,22.93,10,au,0,530,1,0,gaming,0
T1018833,51.64,23,Us,1,375,0,0,apparel,0
T1026311,53.5,2,au,0,3584,1,1,dining,0
T1008467,104.68,14,AU,0,1911,3,0,dining,0
T1025236,104.72,19,Au,0,1585,1,0,travel,0
T1027723,55.08,23,AU,0,2782,1,0,dining,0
T1028568,13.94,19,au,0,1004,0,0,crypto,0
T1004317,15.08,16,Au,0,94,0,1,electronics,0
T1012619,51.36,20,Ru,1,2711,0,0,apparel,0
T1010991,13.46,5,AU,0,163,2,0,dining,0
T1023070,8.77,8,au,0,2092,0,0,fuel,0
T1012440,9.73,21,AU,0,44,1,1,fuel,0
T1018481,35.69,6,AU,0,3113,1,0,crypto,0
T1019422,44.81,3,DE,1,2375,1,0,pharmacy,0
T1005469,6.6,2,nz,1,2489,0,0,apparel,0
T1022134,23.28,6,Au,0,1722,1,1,travel,0
T1021428,17.05,9,SG,1,3296,1,0,dining,0
T1012712,40.48,2,Au,0,321,1,0,groceries,0
T1019877,44.95,22,au,0,1743,1,0,crypto,0
T1024589,28.28,2,AU,0,145,0,1,gaming,0
T1003971,37.68,6,AU,0,2145,0,0,dining,0
T1015834,24.47,9,AU,0,867,2,0,dining,0
T1016925,517.46,22,Us,1,2023,0,0,travel,0
T1011734,45.54,23,AU,0,3380,0,0,travel,0
T1022110,25.93,6,AU,0,3049,0,0,groceries,0
T1016876,26.5,2,US,1,3320,0,1,groceries,0
T1011611,8.08,19,GB,1,1464,1,1,groceries,0
T1029427,57.76,14,NZ,1,3349,1,0,apparel,0
T1021790,37.72,12,SG,1,1709,0,1,apparel,0
T1016938,2.35,5,AU,0,1185,0,1,crypto,0
T1009227,36.89,15,AU,0,318,0,1,groceries,0
T1018731,7.22,21,AU,0,264,1,0,groceries,0
T1010587,23.92,18,AU,0,119,0,0,gaming,0
T1025226,45.15,11,AU,0,1526,1,0,electronics,0
T1015721,94.58,13,AU,0,12,2,0,crypto,0
T1022392,21.09,15,AU,0,3636,1,1,fuel,0
T1006916,40.92,13,Au,0,343,1,0,dining,0
T1025567,15.81,11,AU,0,1285,1,1,dining,0
T1004367,2.27,0,au,0,1696,0,1,electronics,0
T1006920,38.62,17,AU,0,1892,0,0,utilities,0
T1011012,8.74,13,Au,0,168,1,0,travel,0
T1009051,18.34,10,Au,0,2578,3,0,dining,0
T1000275,58.75,21,AU,0,2887,2,1,gaming,0
T1022524,196.2,14,AU,0,2932,1,0,gaming,0
T1018499,62.33,21,cn,1,3450,1,0,dining,0
T1007447,14.3,23,AU,0,785,0,0,travel,0
T1006217,18.56,2,AU,0,2863,8,0,fuel,1
T1010217,85.12,10,In,1,357,1,0,pharmacy,0
T1008577,44.75,22,AU,0,2729,0,0,travel,0
T1018778,7.82,4,AU,0,3447,1,0,fuel,0
T1028219,22.54,11,au,0,522,0,1,crypto,0
T1009679,10.46,12,au,0,2563,1,0,apparel,0
T1029445,14.89,18,au,0,898,1,0,pharmacy,0
T1011057,75.81,19,AU,0,2731,1,0,dining,0
T1029465,89.32,6,Au,0,503,0,0,crypto,0
T1016493,19.7,23,AU,0,1743,0,0,dining,0
T1028140,32.49,10,AU,0,295,2,0,travel,0
T1003881,12.74,15,AU,0,1589,8,0,pharmacy,0
T1007096,17.85,3,AU,0,551,1,0,gaming,0
T1026226,16.86,13,AU,0,585,0,0,pharmacy,0
T1014809,36.57,23,AU,0,683,1,0,fuel,0
T1019382,88.38,13,AU,0,12,1,1,gaming,0
T1024732,93.03,8,de,1,3070,1,0,,0
T1000906,45.21,14,AU,0,3301,0,0,crypto,0
T1026666,50.04,10,au,0,2453,0,0,,0
T1004545,13.85,11,au,0,2706,1,0,gaming,0
T1019562,122.8,5,au,0,185,8,0,crypto,0
T1010431,20.23,3,AU,0,914,1,0,crypto,0
T1026740,57.73,8,AU,0,1090,5,1,crypto,0
T1022548,23.77,15,AU,0,1580,1,0,utilities,0
T1004321,118.44,0,CN,1,779,8,0,crypto,0
T1007000,141.99,13,AU,0,1150,0,0,groceries,0
T1000436,136.75,6,AU,0,967,1,0,dining,0
T1027400,138.5,2,US,1,2814,1,1,travel,0
T1019809,13.66,11,AU,0,1268,1,0,crypto,0
T1004179,76.66,4,AU,0,1628,3,0,dining,0
T1022253,9.13,8,AU,0,1145,0,0,fuel,0
T1012491,9.75,3,au,0,1841,0,1,fuel,0
T1016577,36.28,18,AU,0,2966,0,0,pharmacy,0
T1003874,50.02,17,SG,1,1083,1,1,apparel,0
T1009071,20.84,3,AU,0,3146,12,0,apparel,1
T1024267,14.25,18,au,0,3346,1,1,crypto,0
T1020708,39.5,1,AU,0,3144,0,0,fuel,0
T1009547,29.46,23,Au,0,2974,0,1,electronics,0
T1013812,15.61,22,Au,0,1486,8,0,fuel,0
T1022971,225.16,9,AU,0,3300,1,0,dining,0
T1009825,27.37,7,Au,0,1634,1,1,travel,0
T1017457,29.91,9,au,0,2369,0,1,gaming,0
T1003758,5.55,6,Au,0,2585,1,1,fuel,0
T1010961,8.78,1,AU,0,1070,1,0,crypto,0
T1025720,29.72,7,AU,0,3599,0,0,travel,0
T1023891,5.3,18,au,0,2583,2,0,dining,0
T1007602,27.78,16,AU,0,3570,2,0,apparel,0
T1025776,13.52,23,Au,0,1151,1,0,groceries,0
T1007857,32.63,7,Au,0,129,0,0,apparel,0
T1014074,38.83,23,AU,0,949,3,0,electronics,0
T1020163,16.41,5,BR,1,2778,0,0,apparel,0
T1006745,82.31,11,AU,0,1647,0,0,travel,0
T1019650,14.19,17,AU,0,506,1,0,dining,0
T1006718,58.57,9,DE,1,2056,1,0,crypto,0
T1012208,53.67,9,AU,0,1286,2,0,dining,0
T1023134,122.47,1,AU,0,2365,3,1,gaming,0
T1011675,7.93,19,AU,0,2070,0,0,electronics,0
T1000950,25.63,18,AU,0,1765,0,0,electronics,0
T1027776,44.51,10,Au,0,2137,5,1,fuel,0
T1007879,25.82,20,AU,0,1959,0,0,pharmacy,0
T1017705,24.95,17,AU,0,2448,0,0,travel,0
T1012197,94.66,19,De,1,794,1,0,electronics,0
T1023206,28.59,4,Au,0,409,3,0,electronics,0
T1022786,27.27,9,NG,1,3169,2,0,fuel,0
T1025389,77.67,7,AU,0,1348,1,0,utilities,0
T1028511,35.04,18,AU,0,3096,0,0,apparel,0
T1011815,18.21,16,AU,0,1742,0,0,groceries,0
T1027536,23.7,9,NG,1,61,1,1,travel,0
T1007040,8.45,10,Ru,1,3030,1,0,groceries,0
T1028515,35.18,15,au,0,2686,2,0,groceries,0
T1001070,19.9,11,AU,0,1429,2,0,dining,0
T1016289,16.91,8,cn,1,1298,1,0,fuel,0
T1024642,10.53,14,au,0,2625,0,0,apparel,0
T1019689,39.28,11,au,0,3006,0,0,,0
T1007508,34.45,23,au,0,1716,0,0,apparel,0
T1000444,47.97,15,AU,0,131,1,0,utilities,0
T1002140,23.51,19,Au,0,1139,2,0,pharmacy,0
T1010192,80.95,5,Au,0,1634,0,1,electronics,0
T1004573,18.92,16,au,0,2823,1,0,fuel,0
T1015204,56.1,6,Au,0,1322,0,1,dining,0
T1018434,25.58,2,Au,0,358,5,1,electronics,0
T1021238,12.85,2,AU,0,2825,1,0,dining,0
T1028037,25.75,16,AU,0,1958,1,1,,0
T1019275,122.34,17,AU,0,1776,0,0,crypto,0
T1018028,11.07,3,br,1,3201,0,0,crypto,0
T1019479,46.57,7,Au,0,356,2,1,fuel,0
T1023784,7.43,22,au,0,2771,0,0,groceries,0
T1002503,13.8,15,Au,0,231,2,0,electronics,0
T1021830,32.31,21,Au,0,424,0,0,dining,0
T1026953,45.02,2,CN,1,3348,0,0,fuel,0
T1021322,4.43,12,au,0,1141,3,0,utilities,0
T1009124,14.43,8,AU,0,1334,0,0,apparel,0
T1001729,55.42,5,AU,0,813,0,0,gaming,0
T1015108,33.33,12,AU,0,2687,1,0,travel,0
T1012860,20.07,9,AU,0,1130,3,0,groceries,0
T1028299,8.09,23,AU,0,1246,0,0,fuel,0
T1019264,66.84,18,Au,0,3017,1,0,gaming,0
T1005200,62.1,3,Au,0,2085,2,0,gaming,0
T1007714,54.33,2,DE,1,1708,1,0,,0
T1011348,87.73,4,Au,0,1618,2,0,fuel,0
T1012812,22.09,1,au,0,1545,0,1,electronics,0
T1012261,39.93,20,AU,0,1452,3,0,dining,1
T1028544,89.87,20,au,0,965,0,0,pharmacy,0
T1021382,95.08,9,Au,0,3580,0,0,,0
T1015785,38.8,12,AU,0,3543,8,0,crypto,0
T1006626,211.13,4,AU,0,1177,1,1,crypto,0
T1026327,8.77,16,AU,0,2863,1,1,travel,0
T1023437,28.67,6,au,0,1696,3,0,pharmacy,0
T1028477,67.12,10,de,1,607,1,1,apparel,0
T1008691,14.51,0,AU,0,706,2,0,crypto,0
T1014782,90.82,13,AU,0,3150,0,0,electronics,0
T1025400,8.77,6,AU,0,1278,1,0,groceries,0
T1005225,16.75,0,AU,0,1309,3,0,apparel,1
T1024584,31.4,13,DE,1,894,0,1,travel,0
T1023991,24.62,2,SG,1,1082,1,0,utilities,0
T1001877,9.71,14,AU,0,3569,0,0,fuel,0
T1004466,15.6,2,Au,0,1560,0,0,gaming,0
T1024034,2.67,6,AU,0,2838,0,0,apparel,0
T1005770,4.32,14,de,1,3491,0,1,gaming,0
T1005491,7.93,0,au,0,2411,2,1,utilities,0
T1001039,88.1,3,AU,0,3247,0,0,travel,0
T1008911,102.1,8,AU,0,1095,3,0,utilities,0
T1029453,33.02,10,au,0,2581,0,0,dining,0
T1013521,16.57,17,SG,1,3266,2,0,crypto,0
T1029877,53.82,11,Au,0,68,0,0,,0
T1011020,41.46,21,au,0,114,1,0,groceries,0
T1026193,53.87,18,AU,0,1613,12,0,pharmacy,0
T1003077,29.38,23,AU,0,2522,8,0,utilities,0
T1013073,43.6,21,AU,0,802,0,0,crypto,0
T1025988,111.22,11,US,1,3531,0,0,electronics,0
T1000871,60.15,20,AU,0,1570,1,0,apparel,0
T1009821,11.92,8,AU,0,767,0,0,utilities,0
T1029083,22.78,18,sg,1,778,0,0,utilities,0
T1003424,5.65,18,au,0,1378,0,0,utilities,0
T1003755,22.46,23,US,1,1562,1,0,utilities,0
T1024082,43.33,17,AU,0,527,5,1,pharmacy,0
T1018686,48.71,20,AU,0,3181,1,0,crypto,0
T1021714,31.14,8,au,0,491,1,0,apparel,0
T1022885,12.83,0,AU,0,1527,0,1,fuel,0
T1017842,33.78,18,NZ,1,1563,3,0,electronics,0
T1021993,43.28,1,au,0,2780,0,0,apparel,0
T1005763,133.31,2,au,0,3519,0,0,crypto,0
T1024084,55.4,8,SG,1,3200,0,0,groceries,0
T1003899,27.58,1,AU,0,789,0,0,travel,0
T1001415,20.5,3,Au,0,1159,0,0,apparel,0
T1027729,40.43,7,au,0,1558,0,0,dining,0
T1022957,51.67,4,Ng,1,3187,1,0,dining,0
T1010960,20.46,7,Au,0,548,1,0,gaming,0
T1021879,34.12,16,AU,0,3453,2,0,apparel,0
T1022770,82.09,22,au,0,3286,1,0,dining,0
T1023594,27.01,8,au,0,1839,12,1,apparel,0
T1010374,20.05,21,au,0,2386,0,0,travel,0
T1006996,126.65,12,AU,0,2916,2,0,utilities,0
T1027303,21.19,7,AU,0,1695,0,1,groceries,0
T1020184,22.63,16,au,0,1848,3,0,apparel,0
T1006324,42.42,11,au,0,3545,1,0,electronics,0
T1027057,32.53,11,Au,0,995,0,0,dining,0
T1013326,71.03,3,DE,1,2926,3,1,apparel,0
T1012480,135.72,0,AU,0,730,1,0,electronics,0
T1025846,103.85,23,sg,1,1605,1,0,apparel,0
T1009213,55.91,17,Au,0,1555,0,0,groceries,0
T1012354,20.98,23,AU,0,748,0,1,electronics,0
T1005230,81.96,9,AU,0,2094,1,1,pharmacy,0
T1016311,84.44,13,Au,0,1344,2,0,electronics,0
T1003266,14.35,14,AU,0,2144,0,1,utilities,0
T1002446,21.33,23,AU,0,838,0,0,gaming,0
T1015464,7.32,7,au,0,1217,0,0,crypto,0
T1014107,55.31,10,Sg,1,2569,0,0,pharmacy,0
T1005559,12.46,15,au,0,3042,1,0,travel,0
T1000579,26.93,20,Au,0,1942,3,0,pharmacy,0
T1007494,64.1,14,Au,0,1266,1,0,apparel,0
T1000318,93.49,12,AU,0,2789,0,1,utilities,0
T1002257,9.27,23,CN,1,1722,1,0,travel,0
T1021016,114.72,21,au,0,1987,3,0,pharmacy,0
T1016041,55.41,8,AU,0,3315,0,0,apparel,0
T1014757,191.96,8,AU,0,1742,0,0,groceries,0
T1007458,36.25,16,AU,0,1660,2,0,fuel,0
T1013236,2.81,21,AU,0,40,5,0,crypto,0
T1020169,67.74,7,AU,0,1214,1,0,gaming,0
T1017539,95.04,7,AU,0,1690,2,0,fuel,0
T1001422,29.88,23,AU,0,3117,0,0,travel,0
T1005609,40.22,18,AU,0,1108,0,1,fuel,0
T1016162,60.57,1,AU,0,30,1,0,electronics,0
T1018946,11.2,3,CN,1,199,0,0,crypto,1
T1002623,57.57,22,AU,0,2103,1,0,gaming,0
T1028655,19.15,19,Au,0,539,2,1,utilities,0
T1023668,113.61,13,Au,0,841,1,1,utilities,0
T1016900,34.66,0,au,0,2054,0,0,dining,0
T1005690,38.38,3,Au,0,431,0,0,utilities,0
T1000810,72.19,15,US,1,481,8,0,pharmacy,0
T1003511,27.14,19,AU,0,3428,1,0,groceries,0
T1007729,25.78,2,Ru,1,2684,2,0,groceries,0
T1022648,31.48,15,au,0,2015,0,1,dining,0
T1002634,52.38,10,AU,0,2702,0,0,crypto,0
T1017700,211.07,0,Au,0,2928,0,1,crypto,0
T1013907,5.88,5,AU,0,1854,3,0,groceries,0
T1018797,75.21,0,BR,1,3455,1,1,fuel,0
T1011689,25.91,3,AU,0,1884,1,0,groceries,0
T1004873,11.21,3,Au,0,2682,1,0,electronics,0
T1024245,147.91,9,ru,1,3444,1,0,electronics,0
T1005163,41.58,1,au,0,2333,3,1,electronics,0
T1016782,7.73,7,AU,0,1806,1,0,travel,0
T1021671,109.67,20,AU,0,1578,0,0,,0
T1004270,21.96,3,AU,0,934,0,1,crypto,0
T1013087,34.8,10,AU,0,565,0,0,utilities,0
T1018869,45.89,2,AU,0,2599,0,0,gaming,0
T1011361,7.56,13,au,0,2160,0,0,travel,0
T1001532,67.56,0,AU,0,2129,0,0,dining,0
T1006326,38.96,18,au,0,1904,8,1,apparel,0
T1003700,28.83,19,au,0,2998,0,0,dining,0
T1023491,85.88,20,Au,0,1299,1,0,travel,0
T1028524,61.6,13,SG,1,3055,3,0,utilities,0
T1028612,7.91,9,Au,0,1451,0,0,fuel,0
T1019238,28.86,16,au,0,596,1,0,pharmacy,0
T1022592,34.77,8,AU,0,3567,5,1,dining,0
T1025639,93.89,23,au,0,2858,1,0,electronics,0
T1002307,69.71,1,AU,0,3543,0,0,apparel,0
T1002090,19.69,14,AU,0,1185,0,1,pharmacy,0
T1010568,76.45,4,AU,0,2003,2,0,gaming,0
T1009344,16.29,6,NG,1,1509,0,0,electronics,0
T1017638,8.71,12,au,0,2316,3,0,gaming,0
T1014994,22.95,15,AU,0,1521,2,1,groceries,0
T1008664,24.77,5,US,1,1777,1,1,fuel,0
T1028222,86.65,8,AU,0,2579,2,0,travel,0
T1004737,78.21,21,AU,0,1323,0,0,apparel,0
T1008378,14.18,5,Au,0,3166,1,0,groceries,0
T1011155,50.79,5,Au,0,1741,5,1,,0
T1015262,27.06,9,AU,0,1502,0,1,crypto,0
T1027631,25.3,5,au,0,137,0,0,electronics,0
T1029785,7.62,16,Au,0,239,1,0,pharmacy,0
T1004788,58.51,20,Au,0,282,0,1,fuel,0
T1005844,44.41,5,AU,0,344,0,0,apparel,0
T1023271,97.93,12,au,0,1904,2,0,utilities,0
T1003888,5.91,16,AU,0,636,0,0,crypto,0
T1010411,13.16,7,AU,0,2153,2,0,dining,0
T1026701,2.97,23,Au,0,2671,5,1,groceries,0
T1027760,18.69,11,AU,0,3011,1,1,dining,0
T1013032,96.75,20,AU,0,3330,2,0,dining,0
T1010754,4.75,17,au,0,618,0,0,dining,0
T1022536,172.52,17,AU,0,2000,1,0,pharmacy,0
T1003397,32.99,11,Au,0,845,1,0,dining,0
T1018611,88.12,10,sg,1,3496,0,0,travel,0
T1018666,94.07,23,Au,0,1345,2,0,utilities,0
T1006889,4.99,4,AU,0,1236,1,0,utilities,0
T1009666,35.48,6,Au,0,2096,0,0,,0
T1012178,16.2,21,au,0,3637,0,0,electronics,0
T1024282,68.63,4,sg,1,3048,2,0,gaming,0
T1010878,42.79,9,AU,0,323,1,0,travel,0
T1009337,145.9,9,au,0,1784,0,1,groceries,0
T1000642,33.11,7,au,0,2803,1,1,utilities,0
T1006040,29.41,16,IN,1,1253,0,0,travel,0
T1010085,13.43,3,au,0,2284,2,0,dining,0
T1028424,15.98,4,Au,0,2259,0,0,groceries,0
T1023476,38.48,21,AU,0,1893,3,0,apparel,0
T1005217,63.54,15,au,0,873,1,0,apparel,0
T1029284,115.01,3,AU,0,618,1,0,dining,0
T1022193,233.74,17,AU,0,3152,2,1,fuel,0
T1013070,7.1,6,AU,0,2320,1,0,electronics,0
T1029115,18.87,22,AU,0,3270,1,0,fuel,0
T1007878,56.64,3,au,0,1530,2,0,electronics,0
T1003616,8.34,10,NZ,1,2130,0,0,fuel,0
T1010463,63.75,12,NG,1,2887,1,0,electronics,0
T1014736,76.68,14,Au,0,1404,0,0,gaming,0
T1026751,6.26,21,AU,0,2304,1,0,fuel,0
T1003419,42.14,16,NG,1,1248,3,0,electronics,0
T1026723,453.5,0,AU,0,2203,1,1,groceries,0
T1005580,14.48,5,AU,0,854,0,0,gaming,0
T1024831,44.55,20,Au,0,2691,0,0,pharmacy,0
T1029421,10.41,20,Ng,1,1284,0,0,gaming,0
T1027134,20.89,7,AU,0,1526,2,0,crypto,0
T1007407,63.12,3,AU,0,739,1,0,crypto,0
T1017579,41.53,12,AU,0,56,8,0,,0
T1001682,14.27,18,NZ,1,2710,5,0,dining,0
T1019447,8.13,13,Au,0,2576,1,0,pharmacy,0
T1001465,4.3,12,NG,1,298,0,0,fuel,0
T1020323,13.33,12,AU,0,1800,2,0,gaming,0
T1008330,43.66,12,AU,0,3454,0,0,crypto,0
T1013743,142.56,11,AU,0,302,0,0,,0
T1028982,16.32,8,au,0,937,0,0,apparel,0
T1006011,14.25,19,gb,1,2540,1,0,dining,0
T1011931,56.51,17,AU,0,1158,0,0,pharmacy,0
T1019374,13.8,19,au,0,2419,0,0,crypto,0
T1027664,16.66,9,Us,1,2374,1,0,apparel,0
T1018171,88.18,6,AU,0,1946,1,0,apparel,0
T1021190,14.21,17,SG,1,1060,1,0,apparel,0
T1021133,46.98,13,AU,0,822,1,0,fuel,0
T1028719,83.46,21,ng,1,278,1,0,travel,0
T1006832,13.58,2,AU,0,1307,1,0,groceries,0
T1021481,46.15,13,AU,0,382,1,1,fuel,0
T1027373,58.05,10,AU,0,1704,1,0,fuel,0
T1024037,110.38,18,Au,0,1268,0,1,dining,0
T1029208,22.84,0,AU,0,1601,0,0,electronics,0
T1011645,22.58,0,AU,0,2604,1,0,electronics,0
T1007746,22.56,19,au,0,3214,1,0,groceries,0
T1026004,17.69,18,AU,0,638,0,0,electronics,0
T1018257,81.59,15,au,0,1027,1,0,utilities,0
T1023058,16.28,13,AU,0,1582,0,0,utilities,0
T1021160,72.61,3,AU,0,3223,2,0,apparel,0
T1005597,27.09,8,Au,0,1579,2,0,gaming,0
T1012832,50.03,8,AU,0,1505,2,0,gaming,0
T1001851,209.75,6,AU,0,560,1,0,crypto,0
T1000947,31.72,16,AU,0,3093,0,1,travel,0
T1005870,50.76,1,au,0,2404,0,0,groceries,0
T1027204,120.85,18,au,0,3159,0,0,travel,0
T1026007,93.63,18,Sg,1,642,2,0,travel,0
T1010861,107.7,9,AU,0,1058,0,0,groceries,0
T1004513,30.88,5,ng,1,1869,0,0,dining,0
T1020731,87.07,15,BR,1,1116,3,0,utilities,0
T1016213,10.35,17,Au,0,3546,2,0,utilities,0
T1007472,5.35,19,AU,0,2451,1,0,apparel,0
T1008228,37.8,21,Au,0,806,2,1,apparel,0
T1002445,9.52,23,AU,0,2674,0,0,,0
T1006249,124.52,3,Au,0,3473,1,0,crypto,0
T1013171,17.42,20,AU,0,928,0,0,gaming,0
T1006420,13.33,4,AU,0,2665,2,0,apparel,0
T1003428,20.23,19,AU,0,2220,1,0,dining,0
T1001018,34.11,1,Au,0,2152,1,0,crypto,0
T1017398,51.75,7,au,0,2561,1,1,crypto,0
T1027019,320.06,22,AU,0,2365,2,0,travel,0
T1021549,32.15,14,AU,0,2733,1,0,apparel,0
T1016055,18.28,19,AU,0,2793,2,0,electronics,0
T1001519,46.9,19,AU,0,3349,1,0,apparel,0
T1027453,23.07,3,Au,0,762,0,0,dining,0
T1024227,30.09,18,AU,0,1768,1,0,utilities,0
T1001452,68.66,6,au,0,856,8,0,electronics,0
T1022892,147.0,21,AU,0,2746,0,0,groceries,0
T1026298,33.52,13,us,1,1236,1,0,crypto,0
T1008605,5.52,14,ng,1,3066,1,0,travel,0
T1017925,113.31,12,AU,0,3554,0,0,groceries,0
T1004252,61.59,15,NZ,1,3036,2,1,groceries,0
T1022539,18.17,5,AU,0,159,3,0,fuel,0
T1025854,15.67,13,AU,0,1540,2,0,crypto,0
T1005563,69.3,22,AU,0,501,2,0,travel,0
T1001819,77.83,22,au,0,1510,2,0,apparel,0
T1013372,4.69,17,au,0,152,5,0,pharmacy,0
T1004787,138.1,9,au,0,1437,3,0,utilities,0
T1014934,43.4,2,AU,0,1377,3,0,electronics,0
T1016108,12.77,14,IN,1,3015,0,0,groceries,0
T1006981,214.66,0,AU,0,1959,1,1,pharmacy,0
T1026737,88.34,13,RU,1,867,0,0,gaming,0
T1006108,9.24,1,AU,0,1626,1,0,apparel,0
T1000285,25.32,18,CN,1,2326,1,0,electronics,0
T1017751,203.86,8,AU,0,3272,1,0,electronics,0
T1012647,90.72,8,AU,0,2465,0,0,gaming,0
T1029173,27.65,16,Au,0,2058,1,0,gaming,0
T1005855,13.43,1,AU,0,1159,0,0,pharmacy,0
T1013184,162.44,5,au,0,2193,2,0,apparel,0
T1012640,22.21,9,AU,0,2867,0,0,groceries,0
T1014224,8.62,1,AU,0,186,0,1,travel,0
T1009527,20.71,11,Br,1,3359,1,0,dining,0
T1011345,79.96,17,Au,0,3316,5,0,electronics,0
T1006183,27.66,4,au,0,3644,1,0,utilities,0
T1018855,20.58,6,AU,0,3645,0,0,groceries,0
T1026621,24.27,9,AU,0,1769,1,0,travel,0
T1017303,3271.57,23,br,1,1252,0,0,groceries,0
T1000940,43.63,13,AU,0,1626,1,0,groceries,0
T1006471,166.91,14,AU,0,2721,3,1,,0
T1029117,76.76,15,au,0,677,8,0,,0
T1007571,17.04,5,AU,0,2548,0,1,travel,0
T1028044,8.44,12,Au,0,1217,0,0,groceries,0
T1007041,20.36,20,NZ,1,1448,2,0,apparel,0
T1016628,290.08,1,Au,0,2738,8,1,apparel,0
T1028916,3.95,12,AU,0,1639,1,1,crypto,0
T1018121,103.67,18,ru,1,1224,0,0,groceries,0
T1016003,34.24,9,Au,0,932,3,0,crypto,0
T1021197,22.82,18,au,0,390,2,0,gaming,0
T1029354,88.72,6,au,0,1587,5,1,apparel,0
T1006791,78.47,12,de,1,2925,0,0,crypto,0
T1013921,34.47,21,AU,0,3235,0,0,travel,0
T1010624,11.08,11,Au,0,1540,5,1,groceries,0
T1018870,53.41,13,ng,1,2886,1,0,crypto,0
T1023359,3.81,18,AU,0,2731,1,0,gaming,0
T1018278,298.78,15,sg,1,3573,0,0,apparel,0
T1027831,13.88,9,AU,0,1591,0,0,travel,0
T1017793,162.17,23,AU,0,1292,1,0,apparel,0
T1012752,47.87,9,Au,0,3556,1,0,dining,0
T1028908,12.06,19,au,0,668,0,0,dining,0
T1001859,47.35,0,Au,0,2060,0,0,apparel,0
T1005654,52.21,7,AU,0,1795,5,0,travel,0
T1013627,15.24,10,au,0,3270,0,0,gaming,0
T1001269,13.27,23,AU,0,1842,0,1,travel,0
T1001944,25.08,19,AU,0,3420,0,0,pharmacy,0
T1019737,47.34,7,NG,1,783,0,0,groceries,0
T1006738,37.51,8,Ng,1,443,2,0,pharmacy,0
T1027571,24.76,4,au,0,3238,2,1,pharmacy,0
T1021572,151.34,18,AU,0,2616,5,0,apparel,0
T1029105,36.84,14,AU,0,307,1,0,dining,0
T1008396,59.52,3,Au,0,2510,1,0,fuel,0
T1001737,5.73,6,AU,0,626,0,1,apparel,0
T1011721,81.34,8,au,0,1945,5,1,apparel,0
T1027466,30.59,22,AU,0,2772,1,0,utilities,0
T1025593,64.41,0,au,0,789,1,0,apparel,0
T1005971,21.51,4,au,0,2923,2,0,electronics,0
T1020321,41.3,16,au,0,2283,2,1,pharmacy,0
T1016074,14.02,20,AU,0,2862,0,0,gaming,0
T1003799,28.75,15,au,0,729,2,0,dining,0
T1013487,9.08,20,au,0,3456,0,0,electronics,0
T1000538,2.36,8,AU,0,1085,0,1,electronics,0
T1023446,25.98,11,AU,0,2100,1,0,travel,0
T1027538,28.36,4,NZ,1,3598,2,0,apparel,0
T1028071,8.03,8,Au,0,447,2,0,travel,0
T1012492,37.15,8,au,0,2352,0,0,crypto,0
T1029668,25.21,2,Au,0,2960,1,0,fuel,0
